# Number of quaternions: 1
37223
13067.000 0.628 -0.391 0.590 0.325 
13100.000 0.627 -0.390 0.590 0.325 
13133.000 0.627 -0.390 0.591 0.325 
13167.000 0.626 -0.390 0.592 0.325 
13200.000 0.626 -0.390 0.592 0.325 
13233.000 0.626 -0.390 0.593 0.324 
13267.000 0.625 -0.390 0.593 0.324 
13300.000 0.625 -0.390 0.594 0.324 
13333.000 0.624 -0.390 0.594 0.324 
13367.000 0.624 -0.390 0.595 0.324 
13400.000 0.623 -0.391 0.595 0.325 
13433.000 0.623 -0.391 0.595 0.325 
13467.000 0.622 -0.392 0.594 0.326 
13500.000 0.622 -0.391 0.594 0.327 
13533.000 0.622 -0.392 0.594 0.327 
13567.000 0.621 -0.392 0.594 0.328 
13600.000 0.620 -0.393 0.595 0.329 
13633.000 0.619 -0.393 0.595 0.329 
13667.000 0.618 -0.394 0.595 0.329 
13700.000 0.617 -0.393 0.596 0.331 
13733.000 0.617 -0.393 0.596 0.331 
13767.000 0.617 -0.393 0.595 0.332 
13800.000 0.616 -0.392 0.598 0.330 
13833.000 0.611 -0.393 0.602 0.331 
13867.000 0.601 -0.400 0.604 0.337 
13900.000 0.589 -0.414 0.601 0.348 
13933.000 0.575 -0.428 0.608 0.340 
13967.000 0.566 -0.433 0.618 0.334 
14000.000 0.585 -0.404 0.623 0.327 
14033.000 0.568 -0.415 0.629 0.331 
14067.000 0.575 -0.408 0.635 0.318 
14100.000 0.575 -0.407 0.635 0.317 
14133.000 0.569 -0.410 0.639 0.316 
14167.000 0.581 -0.399 0.634 0.319 
14200.000 0.582 -0.400 0.631 0.321 
14233.000 0.587 -0.399 0.626 0.324 
14267.000 0.583 -0.403 0.625 0.328 
14300.000 0.573 -0.412 0.625 0.334 
14333.000 0.569 -0.417 0.629 0.328 
14367.000 0.565 -0.419 0.635 0.319 
14400.000 0.564 -0.419 0.640 0.311 
14433.000 0.563 -0.418 0.643 0.308 
14467.000 0.569 -0.414 0.639 0.310 
14500.000 0.587 -0.404 0.623 0.321 
14533.000 0.600 -0.393 0.612 0.334 
14567.000 0.598 -0.392 0.612 0.339 
14600.000 0.596 -0.396 0.604 0.351 
14633.000 0.592 -0.411 0.597 0.353 
14667.000 0.591 -0.422 0.592 0.348 
14700.000 0.587 -0.428 0.595 0.344 
14733.000 0.575 -0.438 0.603 0.338 
14767.000 0.572 -0.444 0.604 0.333 
14800.000 0.572 -0.441 0.609 0.328 
14833.000 0.574 -0.435 0.613 0.326 
14867.000 0.575 -0.428 0.618 0.323 
14900.000 0.573 -0.425 0.621 0.323 
14933.000 0.571 -0.425 0.622 0.325 
14967.000 0.570 -0.425 0.624 0.324 
15000.000 0.571 -0.425 0.625 0.322 
15033.000 0.571 -0.424 0.626 0.320 
15067.000 0.572 -0.423 0.626 0.319 
15100.000 0.573 -0.423 0.625 0.319 
15133.000 0.575 -0.423 0.624 0.319 
15167.000 0.576 -0.422 0.623 0.319 
15200.000 0.577 -0.422 0.622 0.319 
15233.000 0.577 -0.422 0.623 0.319 
15267.000 0.576 -0.423 0.623 0.319 
15300.000 0.576 -0.423 0.622 0.320 
15333.000 0.576 -0.423 0.621 0.321 
15367.000 0.576 -0.423 0.620 0.323 
15400.000 0.577 -0.423 0.619 0.325 
15433.000 0.576 -0.423 0.619 0.326 
15467.000 0.574 -0.423 0.619 0.328 
15500.000 0.569 -0.428 0.619 0.332 
15533.000 0.565 -0.431 0.618 0.335 
15567.000 0.560 -0.435 0.617 0.341 
15600.000 0.555 -0.440 0.615 0.346 
15633.000 0.553 -0.442 0.616 0.345 
15667.000 0.562 -0.432 0.619 0.339 
15700.000 0.580 -0.406 0.623 0.332 
15733.000 0.582 -0.395 0.635 0.319 
15767.000 0.584 -0.393 0.639 0.310 
15800.000 0.578 -0.398 0.646 0.301 
15833.000 0.568 -0.400 0.653 0.302 
15867.000 0.562 -0.405 0.660 0.292 
15900.000 0.567 -0.403 0.654 0.297 
15933.000 0.563 -0.406 0.653 0.303 
15967.000 0.556 -0.413 0.653 0.308 
16000.000 0.548 -0.420 0.656 0.305 
16033.000 0.542 -0.425 0.660 0.301 
16067.000 0.541 -0.424 0.661 0.299 
16100.000 0.547 -0.422 0.655 0.306 
16133.000 0.567 -0.411 0.638 0.319 
16167.000 0.573 -0.407 0.636 0.318 
16200.000 0.567 -0.410 0.636 0.326 
16233.000 0.562 -0.418 0.634 0.329 
16267.000 0.554 -0.431 0.634 0.324 
16300.000 0.550 -0.442 0.632 0.321 
16333.000 0.543 -0.447 0.635 0.319 
16367.000 0.536 -0.453 0.639 0.313 
16400.000 0.536 -0.452 0.643 0.308 
16433.000 0.538 -0.448 0.646 0.303 
16467.000 0.536 -0.447 0.651 0.298 
16500.000 0.534 -0.445 0.655 0.294 
16533.000 0.535 -0.443 0.657 0.293 
16567.000 0.535 -0.442 0.658 0.292 
16600.000 0.537 -0.440 0.659 0.290 
16633.000 0.539 -0.438 0.659 0.288 
