# Number of quaternions: 2
33273
8900.000 0.533 -0.562 0.509 0.374 0.533 -0.562 0.509 0.374 
8933.000 0.533 -0.563 0.508 0.375 0.533 -0.563 0.508 0.375 
8967.000 0.537 -0.561 0.506 0.375 0.537 -0.561 0.506 0.375 
9000.000 0.542 -0.559 0.502 0.376 0.542 -0.559 0.502 0.376 
9033.000 0.543 -0.561 0.499 0.375 0.543 -0.561 0.499 0.375 
9067.000 0.551 -0.557 0.496 0.374 0.551 -0.557 0.496 0.374 
9100.000 0.560 -0.557 0.483 0.377 0.560 -0.557 0.483 0.377 
9133.000 0.570 -0.554 0.476 0.377 0.570 -0.554 0.476 0.377 
9167.000 0.580 -0.549 0.470 0.377 0.580 -0.549 0.470 0.377 
9200.000 0.580 -0.552 0.462 0.383 0.580 -0.552 0.462 0.383 
9233.000 0.579 -0.555 0.453 0.389 0.579 -0.555 0.453 0.389 
9267.000 0.572 -0.562 0.440 0.404 0.572 -0.562 0.440 0.404 
9300.000 0.579 -0.558 0.439 0.401 0.579 -0.558 0.439 0.401 
9333.000 0.585 -0.552 0.432 0.408 0.585 -0.552 0.432 0.408 
9367.000 0.583 -0.552 0.429 0.413 0.583 -0.552 0.429 0.413 
9400.000 0.581 -0.554 0.428 0.415 0.581 -0.554 0.428 0.415 
9433.000 0.580 -0.555 0.427 0.416 0.580 -0.555 0.427 0.416 
9467.000 0.578 -0.555 0.428 0.418 0.578 -0.555 0.428 0.418 
9500.000 0.578 -0.554 0.431 0.416 0.578 -0.554 0.431 0.416 
9533.000 0.579 -0.553 0.431 0.416 0.579 -0.553 0.431 0.416 
9567.000 0.579 -0.552 0.432 0.417 0.579 -0.552 0.432 0.417 
9600.000 0.580 -0.551 0.431 0.418 0.580 -0.551 0.431 0.418 
9633.000 0.579 -0.551 0.430 0.419 0.579 -0.551 0.430 0.419 
9667.000 0.579 -0.551 0.429 0.420 0.579 -0.551 0.429 0.420 
9700.000 0.580 -0.551 0.426 0.423 0.580 -0.551 0.426 0.423 
9733.000 0.581 -0.551 0.423 0.424 0.581 -0.551 0.423 0.424 
9767.000 0.582 -0.550 0.423 0.424 0.582 -0.550 0.423 0.424 
9800.000 0.583 -0.550 0.423 0.423 0.583 -0.550 0.423 0.423 
9833.000 0.582 -0.549 0.429 0.420 0.582 -0.549 0.429 0.420 
9867.000 0.581 -0.547 0.437 0.415 0.581 -0.547 0.437 0.415 
9900.000 0.579 -0.543 0.450 0.409 0.579 -0.543 0.450 0.409 
9933.000 0.571 -0.543 0.462 0.407 0.571 -0.543 0.462 0.407 
9967.000 0.566 -0.541 0.472 0.404 0.566 -0.541 0.472 0.404 
10000.000 0.552 -0.550 0.480 0.403 0.552 -0.550 0.480 0.403 
10033.000 0.539 -0.555 0.494 0.396 0.539 -0.555 0.494 0.396 
10067.000 0.530 -0.552 0.515 0.386 0.530 -0.552 0.515 0.386 
10100.000 0.518 -0.554 0.535 0.372 0.518 -0.554 0.535 0.372 
10133.000 0.491 -0.565 0.559 0.356 0.491 -0.565 0.559 0.356 
10167.000 0.478 -0.571 0.562 0.362 0.478 -0.571 0.562 0.362 
10200.000 0.465 -0.579 0.570 0.352 0.465 -0.579 0.570 0.352 
10233.000 0.483 -0.566 0.565 0.355 0.483 -0.566 0.565 0.355 
10267.000 0.490 -0.560 0.570 0.348 0.490 -0.560 0.570 0.348 
10300.000 0.491 -0.561 0.571 0.344 0.491 -0.561 0.571 0.344 
10333.000 0.491 -0.563 0.570 0.342 0.491 -0.563 0.570 0.342 
10367.000 0.493 -0.564 0.568 0.341 0.493 -0.564 0.568 0.341 
10400.000 0.495 -0.564 0.564 0.343 0.495 -0.564 0.564 0.343 
10433.000 0.499 -0.563 0.561 0.346 0.499 -0.563 0.561 0.346 
10467.000 0.502 -0.563 0.557 0.348 0.502 -0.563 0.557 0.348 
10500.000 0.505 -0.562 0.553 0.350 0.505 -0.562 0.553 0.350 
10533.000 0.507 -0.562 0.551 0.350 0.507 -0.562 0.551 0.350 
10567.000 0.509 -0.563 0.548 0.352 0.509 -0.563 0.548 0.352 
10600.000 0.512 -0.563 0.544 0.353 0.512 -0.563 0.544 0.353 
10633.000 0.515 -0.563 0.540 0.355 0.515 -0.563 0.540 0.355 
10667.000 0.516 -0.563 0.537 0.357 0.516 -0.563 0.537 0.357 
10700.000 0.518 -0.564 0.534 0.358 0.518 -0.564 0.534 0.358 
10733.000 0.520 -0.564 0.532 0.360 0.520 -0.564 0.532 0.360 
10767.000 0.522 -0.563 0.530 0.361 0.522 -0.563 0.530 0.361 
10800.000 0.523 -0.563 0.528 0.362 0.523 -0.563 0.528 0.362 
10833.000 0.524 -0.563 0.525 0.364 0.524 -0.563 0.525 0.364 
10867.000 0.527 -0.563 0.522 0.366 0.527 -0.563 0.522 0.366 
10900.000 0.528 -0.563 0.517 0.369 0.528 -0.563 0.517 0.369 
10933.000 0.530 -0.564 0.512 0.373 0.530 -0.564 0.512 0.373 
10967.000 0.531 -0.566 0.506 0.377 0.531 -0.566 0.506 0.377 
11000.000 0.531 -0.567 0.501 0.380 0.531 -0.567 0.501 0.380 
11033.000 0.535 -0.566 0.497 0.382 0.535 -0.566 0.497 0.382 
11067.000 0.541 -0.563 0.493 0.384 0.541 -0.563 0.493 0.384 
11100.000 0.548 -0.559 0.491 0.383 0.548 -0.559 0.491 0.383 
11133.000 0.556 -0.553 0.488 0.383 0.556 -0.553 0.488 0.383 
11167.000 0.560 -0.551 0.487 0.383 0.560 -0.551 0.487 0.383 
